latitude,longitude,elevation_m,slope,curvature,tpi_7,tpi_31,tpi_121,roughness_7,roughness_31,relief_31
43.70625,42.71875,1713.4218,0.5237978,0.000735749,-14.434326,-52.60498,20.378052,61.781876,177.30835,777.9038
43.70625,42.73125,1698.724,0.31456617,-0.007563584,45.063477,130.84326,15.8359375,73.75805,185.5229,782.2521
43.70625,42.74375,1450.8894,0.18586944,0.0032081641,-19.106201,50.533813,-219.08154,40.506172,146.77449,658.8021
43.70625,42.75625,1289.4178,0.5072793,0.001832216,-10.365845,-99.23718,-362.3131,60.947723,172.9205,729.4254
43.70625,42.76875,1355.6968,0.69290334,-0.0019164497,6.845215,-70.42566,-275.69275,68.87307,187.9661,731.52
43.70625,42.78125,1142.3884,0.060209274,0.005256093,-68.567505,-265.71423,-466.1006,47.561802,164.84653,688.7356
43.70625,42.79375,1268.1019,0.5780474,0.0045393263,-22.178589,-127.241455,-323.1858,84.782074,183.82396,708.1886
43.70625,42.80625,1350.1909,0.49244794,0.0036810127,-22.307373,-55.338623,-217.2594,83.48802,207.01752,723.01746
43.70625,42.81875,1365.1505,0.51727194,0.002519166,-21.213867,-59.370605,-180.49219,56.912212,212.3779,716.14355
43.70625,42.83125,1535.6326,0.31709427,-0.00070024974,10.713013,175.15356,20.695679,50.47772,192.81177,717.9507
43.70625,42.84375,1226.6307,0.5126509,-0.00063473015,1.1845703,-76.326416,-255.4596,56.07807,138.44449,569.4591
43.70625,42.85625,1322.639,0.6186255,0.0027941135,-20.952148,-21.620483,-127.51758,55.614746,143.72847,591.6493
43.70625,42.86875,1347.4517,0.5315993,0.00102928,-12.986938,-9.174561,-66.51721,51.306675,158.38284,647.32764
43.70625,42.88125,1336.2775,0.4866241,0.00043265632,-1.2626953,46.79431,-49.16638,63.765194,147.02763,604.133
43.70625,42.89375,1271.0922,0.59541607,-0.0037418143,28.009277,41.19104,-86.73987,68.70772,118.00371,503.12628
43.70625,42.90625,1307.0895,0.04670055,-0.006290965,45.229614,54.295044,-21.56958,38.61347,123.13864,522.7486
43.70625,42.91875,1406.6818,0.67732507,-0.002568201,18.919067,137.29785,115.63806,69.51259,111.97042,481.20374
43.70625,42.93125,1118.1569,0.24535345,0.0036093576,-31.582153,-132.4237,-143.20227,37.976967,111.87884,466.55365
43.70625,42.94375,1369.5801,0.15650854,0.00038089382,2.7159424,110.38147,132.20728,22.121822,105.29779,450.63617
43.70625,42.95625,1230.7172,0.5747612,-0.0016131538,14.838013,12.135376,-47.102905,48.456165,86.52095,404.07202
43.70625,42.96875,1175.8009,0.25244755,-0.0012882353,9.401611,41.09668,-192.56543,34.56154,79.20069,340.5445
43.70625,42.98125,1060.215,0.34611693,0.0010241999,-14.060181,-46.251465,-402.7223,45.307285,70.409515,330.40692
43.70625,42.99375,1106.943,0.1993809,0.0008959071,-7.8391113,-272.4751,-454.96326,29.212584,429.71255,1104.5425
43.69375,42.00625,1668.9788,0.07547741,-0.0003487823,-8.964478,37.765747,154.67163,37.033768,117.398895,571.6835
43.69375,42.01875,1568.4927,0.3492927,0.001716985,-13.447266,-22.180298,55.03528,47.644516,156.21219,649.41895
43.69375,42.03125,1513.267,0.27934888,-0.00064981513,9.074463,38.15857,4.97937,50.670506,154.3219,649.0591
43.69375,42.04375,1493.9333,0.33904514,-0.0045771208,44.30298,54.583496,-5.796631,61.373856,109.64317,487.21362
43.69375,42.05625,1379.1357,0.33395457,0.0030448951,-37.766724,-154.15625,-111.992676,45.94426,107.13193,435.52795
43.69375,42.06875,1526.1915,0.36256948,0.004259619,-37.7323,-9.482788,38.137573,52.60228,86.521675,352.06592
43.69375,42.08125,1394.8469,0.36634275,0.00077729765,0.15246582,-48.92444,-99.77344,36.825603,77.673195,366.84692
43.69375,42.09375,1363.9989,0.2599122,0.005770306,-39.924927,-46.612305,-146.50171,36.96113,46.249325,265.4419
43.69375,42.10625,1389.297,0.108921684,0.0025458217,-20.915161,-56.36084,-137.60303,20.907534,54.192944,323.65234
43.69375,42.11875,1436.3301,0.44088674,0.003924896,-26.063477,-19.94336,-107.44055,48.355453,66.98134,323.65234
43.69375,42.13125,1431.7855,0.47291657,0.00036136416,-29.86206,-68.471924,-136.60706,52.02163,90.741394,443.88037
43.69375,42.14375,1496.3342,0.10423947,0.004054304,-54.334717,-115.820435,-108.10303,43.908997,112.00446,465.53284
43.69375,42.15625,1677.687,0.4241887,0.003093097,-37.22473,-55.112915,28.316162,55.67989,108.502304,487.37842
43.69375,42.16875,1825.9148,0.43883044,-0.0003147929,7.446533,83.00769,143.11841,56.142673,109.62436,494.89417
43.69375,42.18125,1563.374,0.47022772,0.0021135316,-18.73413,-104.83618,-152.88135,47.668125,122.4357,519.8937
43.69375,42.19375,1617.0138,0.5695772,-0.00044862184,1.9388428,-48.07727,-129.78967,63.676918,117.56168,507.5924
43.69375,42.20625,1835.0026,0.4381594,-0.0027188894,25.941895,115.6095,63.972168,63.55116,107.04672,432.1725
43.69375,42.21875,1916.1448,0.49097922,-0.0036385644,29.784546,166.3783,114.52832,50.92151,106.09783,404.62708
43.69375,42.23125,1781.5682,0.51089704,-0.001669349,19.297485,36.12964,-54.23523,57.94178,96.611336,404.62708
43.69375,42.24375,1696.5947,0.39221513,-1.2886546e-05,-2.204956,-65.17236,-169.92749,55.0931,92.17239,392.3506
43.69375,42.25625,1918.7563,0.32918924,0.0008998862,-0.19873047,98.76611,25.431396,43.89761,95.15776,406.86975
43.69375,42.26875,1879.702,0.5465757,-0.0022257364,11.519287,-7.8154297,-53.752197,67.771675,97.519226,473.7334
43.69375,42.28125,1803.8868,0.30118018,0.0029551182,-32.71753,-143.22693,-169.23828,45.083256,98.95959,464.10876
43.69375,42.29375,1876.4987,0.40648124,0.0017685493,-27.694824,-116.78296,-138.28906,57.13799,90.81575,406.65747
43.69375,42.30625,1994.3064,0.39261964,-0.0015369706,17.356567,-53.436035,-55.236816,51.2884,91.3236,403.36487
43.69375,42.31875,2044.9166,0.30114746,-0.0022208397,23.09021,-71.34631,-30.564331,33.143627,81.89628,353.69873
43.69375,42.33125,2225.5513,0.34717113,-0.0030539895,28.561768,78.668945,138.50171,43.237717,66.72331,273.93823
43.69375,42.34375,2076.8364,0.29545996,-0.0040286365,27.817871,-13.061523,-9.366699,35.35534,86.95401,349.84534
43.69375,42.35625,1920.9718,0.14800048,0.0041523217,-23.912354,-125.57349,-152.13684,28.905016,88.61997,480.07678
43.69375,42.36875,2195.849,0.57741004,0.0015104058,0.859375,154.17554,135.19824,77.39832,115.05216,544.98975
43.69375,42.38125,1938.1887,0.055948757,0.0053480603,-40.671387,-84.40869,-118.66748,27.495455,101.56402,505.56494
43.69375,42.39375,1987.9913,0.34448513,-0.00028713627,9.4678955,42.580566,-79.46033,44.02272,102.12492,426.27185
43.69375,42.40625,1888.3827,0.35214248,0.0008938902,-5.2559814,-36.718628,-204.245,52.002403,84.90436,365.9635
43.69375,42.41875,1920.2504,0.13031508,0.0018382455,-26.831787,-102.28784,-194.95862,30.066593,88.6369,513.5311
43.69375,42.43125,2093.3623,0.4136993,0.0001105023,-7.053467,-69.21826,-38.894775,58.855755,132.39713,661.48035
43.69375,42.44375,2302.6375,0.40831524,0.00035079298,-6.6433105,-37.864014,151.08447,43.27817,136.17085,590.2706
43.69375,42.45625,2444.0535,0.2427874,0.0023055847,-20.690918,70.343506,271.52515,46.151924,114.76498,563.74854
43.69375,42.46875,2264.584,0.44661728,0.0010103122,-4.5063477,50.905518,84.653564,61.66036,143.25851,659.1437
43.69375,42.48125,2155.1287,0.112310074,-0.0040544067,34.6416,96.03955,-18.802734,29.529646,87.54713,444.2522
43.69375,42.49375,2086.5872,0.40519983,-0.0034169168,39.93799,125.88623,-58.69287,43.488503,82.858315,367.6637
43.69375,42.50625,1869.879,0.1897199,0.0046967575,-24.66272,-40.18286,-234.48035,36.180103,79.89994,362.3866
43.69375,42.51875,1975.958,0.06994093,-0.00021280613,16.196533,82.39697,-86.6543,27.654114,85.46637,376.8241
43.69375,42.53125,1884.6722,0.46864668,-0.0013980296,10.092407,-2.2005615,-144.57422,64.198906,81.36338,362.1267
43.69375,42.54375,1797.6635,0.31229407,0.00489334,-34.711548,-81.35962,-203.67065,39.981247,88.19722,403.3589
43.69375,42.55625,1963.9424,0.30735314,-0.0035917866,32.634033,93.010864,-14.230469,40.159058,90.65181,409.6986
43.69375,42.56875,1785.4916,0.5233591,-0.0024501407,13.72168,-73.91565,-168.26978,47.20964,94.968414,446.08582
43.69375,42.58125,1960.87,0.39700696,-0.0015106451,13.834839,86.14111,29.647339,42.21374,114.72685,455.6593
43.69375,42.59375,2060.229,0.23106878,-0.001180805,13.272217,138.11047,155.81714,26.823498,101.4421,441.80603
43.69375,42.60625,1906.8237,0.22350542,0.0034822726,-22.750366,22.882202,29.66858,36.646965,91.442604,421.09583
43.69375,42.61875,1825.7308,0.47660536,-0.0016429517,16.908447,27.026123,-28.710815,57.747295,96.47409,485.0962
43.69375,42.63125,1783.7048,0.38729182,-0.0030249143,41.093384,88.68213,-39.746216,55.834576,112.54777,494.5177
43.69375,42.64375,1588.3677,0.6548793,0.0013896846,0.026733398,-16.877197,-205.35889,63.36403,107.610405,487.97888
43.69375,42.65625,1469.9479,0.5827199,0.00260113,-28.90625,-125.67395,-302.62305,59.18826,143.25589,545.9374
43.69375,42.66875,1589.9644,0.49172565,0.0027295526,-23.657593,2.109253,-169.33618,77.79299,151.87823,576.3041
43.69375,42.68125,1317.3278,0.064211726,0.0038860533,-42.5177,-234.14807,-418.7301,33.931915,137.75793,561.2406
43.69375,42.69375,1395.8242,0.4586657,0.0067657703,-45.077637,-160.24207,-316.20618,51.942276,169.38344,786.69775
43.69375,42.70625,1645.7251,0.3537695,-0.006416473,50.54602,49.693726,-47.084717,61.379963,216.57388,821.19934
43.69375,42.71875,1689.7023,0.35836938,-0.0059639313,49.18921,153.49585,6.9866943,73.01884,213.61589,853.0676
43.69375,42.73125,1272.6438,0.3291701,0.0036586854,-14.170288,-167.61829,-412.1914,67.45461,142.38153,599.1937
43.69375,42.74375,1507.5431,0.4887727,-0.007819461,54.82776,97.053345,-173.94226,90.13601,155.25302,579.64795
43.69375,42.75625,1263.6633,0.3363158,-0.00028991688,2.9742432,-117.60657,-406.1516,38.876408,150.38617,587.98584
43.69375,42.76875,1516.3044,0.45468718,-0.003509198,29.282349,109.08533,-140.17102,76.12654,165.87119,778.0626
43.69375,42.78125,1498.4536,0.5945179,0.002384589,-16.925049,-49.818115,-142.59497,77.15244,212.83737,808.81287
43.69375,42.79375,1776.9498,0.47561827,-0.003046163,24.191895,118.67346,146.80627,61.89305,196.97398,808.81287
43.69375,42.80625,1759.7723,0.17218578,0.00092783466,-3.354004,83.390015,146.00244,29.76995,157.01195,715.4464
43.69375,42.81875,1728.8079,0.2900929,-0.0016675595,12.828125,122.46289,137.69629,31.312937,130.37447,564.8291
43.69375,42.83125,1419.4325,0.574098,0.00041951152,-2.250122,-76.25476,-139.60767,83.77052,135.1601,569.85205
43.69375,42.84375,1364.39,0.5784857,-0.0020658362,5.0145264,-87.84375,-161.77673,52.092464,127.334206,601.86646
43.69375,42.85625,1554.8827,0.22224423,0.0007825723,6.2089844,57.225098,61.250122,36.052044,111.915146,569.827
43.69375,42.86875,1541.1466,0.29416937,-0.0010006799,15.000244,33.682617,82.7561,49.585785,87.94174,457.89124
43.69375,42.88125,1319.7417,0.6468795,0.0031810787,-21.14856,-87.69458,-109.78931,57.634624,102.53292,524.0342
43.69375,42.89375,1355.5032,0.4262979,-0.00232458,16.224976,-6.81958,-43.61267,59.0,121.40274,565.81165
43.69375,42.90625,1456.0378,0.4447742,-0.0051809708,35.37378,47.49414,88.41406,48.429073,129.31454,565.81165
43.69375,42.91875,1358.1515,0.40528026,0.004561631,-26.976685,-41.326782,25.51941,64.14729,114.61185,518.4581
43.69375,42.93125,1447.3392,0.23389293,-0.006567961,58.8313,82.800415,141.2699,49.859802,96.53691,439.97412
43.69375,42.94375,1381.1884,0.24103333,-0.0011527073,6.1013184,69.690796,96.54834,24.166092,92.48311,371.7633
43.69375,42.95625,1246.8856,0.35120365,-0.004297556,26.339722,14.216064,-76.62573,56.713093,82.45908,364.4978
43.69375,42.96875,1226.0841,0.4750076,0.00030182418,16.248291,35.85547,-181.64783,62.58494,89.104576,359.3437
43.69375,42.98125,1167.9586,0.3829815,-0.00014044916,-5.001343,-24.159912,-328.65527,38.519474,79.18728,354.11603
43.69375,42.99375,1159.998,0.083371915,0.003012581,-14.941895,-280.87097,-432.36914,17.968723,388.87112,989.45557
43.68125,42.00625,1415.2633,0.48077977,0.002095312,-22.65564,-64.81079,-78.57019,59.918694,119.93123,530.03015
43.68125,42.01875,1310.9573,0.39029282,0.0056627244,-56.71643,-96.29089,-184.3789,50.877304,122.452545,561.3115
43.68125,42.03125,1227.7439,0.5213148,0.005548726,-41.5083,-126.8208,-262.90808,42.53528,98.6509,481.41528
43.68125,42.04375,1442.435,0.18366513,-0.00090035435,26.215942,36.63098,-36.520508,40.370163,106.54048,471.60864
43.68125,42.05625,1616.3387,0.045728683,-0.0035316383,34.663574,109.516235,148.7013,24.545876,93.39834,397.0077
43.68125,42.06875,1507.5645,0.58551854,0.002113972,-17.766113,21.623169,45.930542,74.27819,112.5,472.1101
43.68125,42.08125,1384.3972,0.39237604,0.003772476,-28.346191,-14.840576,-81.87915,43.626255,89.54538,427.3971
43.68125,42.09375,1420.6443,0.5027429,-0.0006494,1.5291748,24.932373,-62.628906,37.369774,59.465324,271.80286
43.68125,42.10625,1432.4009,0.29432496,-0.0010680698,10.985107,24.512207,-66.201416,30.489752,63.206013,305.0
43.68125,42.11875,1354.4242,0.54700375,-0.00037581942,-2.1798096,-82.785645,-159.98035,51.716778,92.903175,437.1438
43.68125,42.13125,1569.6124,0.45988438,0.003943735,-28.3833,36.940918,29.532959,39.268307,99.51131,457.05493
43.68125,42.14375,1716.7429,0.4042241,-0.0026603914,18.35144,66.798096,136.474,51.329815,110.55655,488.82825
43.68125,42.15625,1672.3452,0.37000665,0.0025049555,-28.732666,-13.401001,46.4115,63.324562,125.95932,554.48083
43.68125,42.16875,1691.7474,0.5082548,0.0006796255,17.409424,77.079956,31.478882,63.680843,136.23692,554.48083
43.68125,42.18125,1446.1141,0.35923094,0.0011998154,-15.919556,-130.14905,-248.65723,43.269505,107.21824,472.31238
43.68125,42.19375,1535.503,0.47206727,0.0006850783,-5.508301,-103.18762,-186.83813,61.41661,122.86781,516.8425
43.68125,42.20625,1628.7288,0.38979492,-0.0069897627,44.793945,-88.56287,-116.573975,55.673153,117.21881,483.47595
43.68125,42.21875,1548.282,0.1579056,0.0045696273,-52.257935,-187.62476,-225.5011,45.839394,106.28617,454.3767
43.68125,42.23125,1717.6335,0.27121958,-0.0041541723,40.68689,-32.4469,-89.044556,51.371197,110.341515,485.02722
43.68125,42.24375,1640.234,0.28716686,0.0024932253,-42.783203,-165.93738,-197.04395,38.86515,122.009224,476.49133
43.68125,42.25625,1726.294,0.4811717,0.0011593793,-23.005981,-135.15198,-142.21289,59.73274,104.06368,464.60864
43.68125,42.26875,1835.9756,0.23246308,0.0057771173,-36.602783,-73.17615,-76.76453,48.329597,104.67569,438.64966
43.68125,42.28125,2106.057,0.12998095,-0.004034167,44.33203,155.17871,151.46423,31.22499,95.15645,415.5736
43.68125,42.29375,2071.6943,0.28943166,0.0007721917,-3.6174316,77.2323,75.28821,45.63442,85.33317,418.22266
43.68125,42.30625,2180.6494,0.33632913,-0.001469338,28.628418,111.91455,149.23083,42.21374,85.48684,403.36487
43.68125,42.31875,2228.1497,0.10927983,-0.0015866845,11.068848,102.38086,166.7815,18.165901,69.59526,308.6731
43.68125,42.33125,2214.028,0.2319985,-0.0025025294,25.019775,50.746826,137.47607,36.228443,61.84254,283.9818
43.68125,42.34375,2122.6592,0.1589563,0.0023719461,-22.369385,-30.956543,41.378418,25.592968,81.89933,371.27722
43.68125,42.35625,2128.7776,0.21050608,-0.0029366587,33.4917,-15.128906,52.07715,29.849623,94.51984,404.44812
43.68125,42.36875,2254.8787,0.09257698,-0.0010922963,16.348389,100.233154,182.19507,25.13961,85.6738,404.44812
43.68125,42.38125,2160.5642,0.1793064,-0.0029610163,27.576416,56.723633,85.49536,32.924156,82.939735,378.14685
43.68125,42.39375,2004.6243,0.34668738,0.0018281861,-15.653442,9.35791,-88.333496,51.232315,97.397385,423.3673
43.68125,42.40625,2012.0415,0.21709466,-0.0037550896,41.303467,46.79431,-111.83862,48.21307,79.690025,364.90466
43.68125,42.41875,2056.114,0.4610192,-0.0011004811,9.715332,27.603027,-89.38721,60.081196,65.51145,328.0481
43.68125,42.43125,2153.3665,0.14543879,-0.0019170739,13.7854,43.96826,-5.5910645,15.280706,82.767746,421.36047
43.68125,42.44375,2297.6077,0.47228524,-9.625157e-05,6.5046387,38.081787,125.84985,56.240555,141.05495,616.8375
43.68125,42.45625,2395.845,0.46428746,-0.0010076064,9.845459,77.73486,213.50806,57.030693,130.07114,564.1477
43.68125,42.46875,2178.627,0.32939523,-0.0003726237,4.8740234,-20.005371,-2.0129395,44.899887,135.53413,633.1603
43.68125,42.48125,2059.3625,0.4053545,-0.002164157,13.822876,-8.115967,-110.0166,48.83134,79.94373,424.51453
43.68125,42.49375,1912.141,0.39136338,0.0015448234,-18.01294,-94.73987,-224.23718,40.264748,73.65969,336.93872
43.68125,42.50625,2070.5464,0.41477147,-0.0018617323,23.492432,89.73865,-20.6792,38.121517,72.601654,315.97607
43.68125,42.51875,1992.15,0.4153894,-0.0022557802,22.572266,23.22705,-56.93567,58.10981,70.68062,328.8086
43.68125,42.53125,2028.4814,0.24637821,-0.0025595946,22.119629,44.763428,11.124878,33.73796,77.54192,361.17798
43.68125,42.54375,2066.1055,0.2439749,-0.0040400336,34.745483,77.98511,73.8761,42.337925,77.35793,373.91467
43.68125,42.55625,2077.744,0.052383322,-0.0034385447,32.478394,99.86047,104.89319,27.147743,74.3253,355.0155
43.68125,42.56875,1890.9927,0.23516963,0.0037454348,-36.733032,-67.29016,-62.019775,44.42128,77.81067,380.74023
43.68125,42.58125,1993.6216,0.30593988,-0.004327503,32.556396,20.350342,61.772217,43.321472,85.54969,433.22607
43.68125,42.59375,2077.2896,0.28483358,-0.0036852201,12.550293,58.30432,172.50232,29.67322,85.86909,443.735
43.68125,42.60625,1987.3682,0.24187423,-0.00085655885,13.073853,58.867065,113.25708,38.04931,140.82614,603.01025
43.68125,42.61875,1720.5707,0.60725325,0.0054919766,-41.840576,-59.955322,-125.240234,80.76664,118.492615,548.3297
43.68125,42.63125,1679.34,0.550887,-0.002149984,9.954468,-49.110107,-132.05493,88.78908,136.06157,571.3097
43.68125,42.64375,1753.3817,0.6032508,-0.0014931781,12.722046,5.9938965,-27.316772,76.03618,162.7452,606.77844
43.68125,42.65625,1741.5016,0.539911,0.0028261556,-33.86609,-48.239624,-17.546875,65.72671,145.49828,614.93933
43.68125,42.66875,1851.464,0.3979405,0.0013709454,-3.501587,90.56213,107.9198,49.45958,131.6577,721.287
43.68125,42.68125,1829.2977,0.36248595,-0.004334786,34.94226,206.80042,108.715576,65.222694,162.62303,620.6411
43.68125,42.69375,1708.4337,0.64374655,-0.0029484986,50.45764,221.13428,7.1916504,60.86871,151.22417,642.47034
43.68125,42.70625,1319.5806,0.93769175,-0.00039208418,1.9055176,-152.81006,-370.55725,64.0166,147.00935,606.83057
43.68125,42.71875,1551.9265,0.7357144,-0.0050292076,33.02295,60.24597,-143.49963,108.94838,163.50688,638.69885
43.68125,42.73125,1350.5425,0.23969969,0.008289828,-54.125977,-158.55762,-361.4474,53.92935,156.16498,635.43823
43.68125,42.74375,1576.405,0.3954693,0.0019843436,-20.96228,-5.8969727,-144.06873,52.626038,157.0,838.51636
43.68125,42.75625,1627.9742,0.44316453,-0.0027988718,15.135376,19.036865,-87.066895,48.314075,179.02444,797.8041
43.68125,42.76875,1547.5717,0.21064351,0.0006161798,-8.613525,-103.19092,-158.52942,39.09923,197.3208,797.8041
43.68125,42.78125,1920.451,0.12897137,-0.0040235026,40.05591,157.81384,224.4646,41.52108,145.53607,663.20105
43.68125,42.79375,1825.3676,0.52522945,0.0016835037,2.939331,54.500244,134.58203,81.035484,121.56788,505.71118
43.68125,42.80625,1675.1019,0.58199155,0.0004531442,0.8227539,-24.7771,-6.7526855,92.13712,127.27922,533.38794
43.68125,42.81875,1477.6714,0.54099774,0.0009363226,-20.205933,-113.66467,-179.36377,77.78496,136.76166,564.8291
43.68125,42.83125,1616.5563,0.61099845,0.00046031876,-5.173218,55.46582,-4.750122,71.23553,128.9244,538.2938
43.68125,42.84375,1675.7715,0.3155067,-0.002666254,18.108154,67.44458,87.092285,39.912403,129.79022,566.3374
43.68125,42.85625,1648.9574,0.33493838,0.0022861497,-8.619751,18.022705,91.17493,43.21458,103.73403,536.3756
43.68125,42.86875,1593.2007,0.36179084,0.0026481976,-12.145386,5.1158447,68.75012,50.87239,104.56696,588.59204
43.68125,42.88125,1481.0424,0.31491917,-0.0010822605,15.494019,9.840942,-15.708374,49.568134,110.40833,496.6715
43.68125,42.89375,1412.1929,0.29367194,0.003853753,-30.88733,-63.228394,-50.965576,38.22303,113.09951,536.2855
43.68125,42.90625,1625.5142,0.25083652,5.431556e-05,7.223633,121.0365,195.96948,32.39599,96.05337,434.71143
43.68125,42.91875,1498.638,0.42455432,-0.0013798827,15.323975,62.376343,99.84851,60.46073,89.30705,416.92896
43.68125,42.93125,1305.3784,0.2122985,0.0006659683,-10.3532715,-63.669556,-70.20386,52.070866,90.92167,374.62964
43.68125,42.94375,1208.9684,0.20475347,0.0005254593,-5.8380127,-74.118286,-144.99182,36.484585,91.44466,371.7633
43.68125,42.95625,1312.4729,0.49128225,-0.00089355715,7.3338623,53.47473,-75.59851,48.18454,89.009834,398.1554
43.68125,42.96875,1345.4888,0.27487466,-0.0027714164,20.553223,47.57776,-119.35376,39.522144,97.05218,417.82495
43.68125,42.98125,1296.7765,0.24741483,-0.0022238973,7.2454834,-3.8708496,-248.95203,31.638584,77.76567,398.05127
43.68125,42.99375,1216.5786,0.29070938,0.0021030933,-23.459106,-278.81482,-419.05603,29.35558,355.6568,901.9293
43.66875,42.00625,1291.3632,0.36700734,-0.0015570355,15.316162,10.150879,-172.50928,58.326668,156.08492,572.7047
43.66875,42.01875,1350.0656,0.25569335,-0.0065504257,39.395752,95.59253,-120.34375,37.694496,132.89046,554.1895
43.66875,42.03125,1282.6321,0.48075765,0.0009983565,-1.9569092,15.098145,-185.07373,66.445465,117.708855,521.7262
43.66875,42.04375,1436.0315,0.5195964,0.003949857,-32.05713,78.17639,-19.847412,58.37594,140.92595,617.32794
43.66875,42.05625,1513.8127,0.29840693,-0.0017145323,6.4626465,85.64868,70.06677,33.28288,126.70142,575.44336
43.66875,42.06875,1308.196,0.47304592,0.004623038,-48.38147,-91.42346,-128.63916,60.19344,121.16157,503.7583
43.66875,42.08125,1378.2611,0.51617295,-0.00075419486,12.152954,-8.352173,-63.476807,67.30249,105.57995,514.00745
43.66875,42.09375,1456.4075,0.036609977,-0.0022530402,21.435791,70.53247,-4.5566406,22.477766,92.92134,465.14282
43.66875,42.10625,1292.4795,0.34955075,-0.00299296,11.063965,-76.89575,-187.67834,30.610456,84.72603,414.12708
43.66875,42.11875,1391.5703,0.27908984,0.0044624256,-34.89966,-73.11926,-103.96826,48.95661,117.223076,464.7539
43.66875,42.13125,1597.7622,0.49144515,0.00055817346,5.652832,60.530396,78.02527,57.993534,82.49848,416.01636
43.66875,42.14375,1602.0416,0.11719442,-0.004857954,34.152954,49.86975,42.9386,48.584976,135.05185,614.1201
43.66875,42.15625,1439.7743,0.21541408,0.0030835057,-24.500488,-99.27612,-163.64941,35.986107,139.48924,614.1201
43.66875,42.16875,1386.6678,0.3030874,0.0039428617,-37.35913,-134.9552,-252.44556,41.8569,91.944275,437.5072
43.66875,42.18125,1573.3013,0.4368301,-0.0016351497,-2.536621,-18.979248,-100.390625,54.421963,110.12947,465.9109
43.66875,42.19375,1690.3801,0.3927471,0.0058322255,-46.70923,-17.036133,-9.196655,52.079266,154.0852,667.1328
43.66875,42.20625,1775.3328,0.50613123,0.0059015257,-41.234863,-7.643799,55.73352,69.327126,156.0809,619.3513
43.66875,42.21875,1823.1377,0.38575947,0.0019109207,-12.545288,-1.5734863,77.51868,63.247528,141.39572,573.4734
43.66875,42.23125,1957.5591,0.26459917,-0.0018929745,10.55896,97.94263,177.98865,52.02163,120.02604,515.53735
43.66875,42.24375,1906.322,0.26990107,0.0026523047,-22.061646,35.921875,94.16016,39.94997,109.3995,447.0354
43.66875,42.25625,2041.716,0.31603914,-0.0026917935,19.930908,164.31848,193.19324,35.45772,100.91581,464.60864
43.66875,42.26875,1933.7101,0.30617976,-0.002332939,15.53125,16.81897,40.547607,64.226166,93.4251,426.89697
43.66875,42.28125,1855.328,0.3145223,0.001942107,-18.663208,-100.070435,-78.936646,34.691498,86.87923,375.7572
43.66875,42.29375,2031.7039,0.2989606,-0.0018698197,13.072876,38.760742,54.460083,41.901672,92.28353,437.08972
43.66875,42.30625,2189.4624,0.2179698,-0.004371141,39.768555,149.08398,174.11267,33.98529,89.82622,416.17822
43.66875,42.31875,1978.1412,0.1006779,0.004394605,-37.47351,-94.89514,-72.13318,35.83992,76.072334,353.61694
43.66875,42.33125,2147.2322,0.27525225,-0.0030626648,32.484863,14.456787,73.90991,36.083237,69.57011,303.56238
43.66875,42.34375,2199.7214,0.3589364,0.0023843457,-21.908203,-4.6938477,111.67676,33.68234,67.41291,340.2047
43.66875,42.35625,2269.2014,0.22237478,-0.0008338777,0.5732422,26.160156,177.53564,26.981476,67.53147,347.63293
43.66875,42.36875,2235.9224,0.1804836,-0.0021466308,14.591064,23.859863,140.36938,36.93237,76.19383,386.2162
43.66875,42.38125,2053.0183,0.51331115,-0.00022642555,-16.703857,-70.54419,-49.73535,60.926186,89.87213,401.87927
43.66875,42.39375,1907.5084,0.19862661,0.0050813565,-40.01355,-134.2904,-212.79407,42.026775,96.55698,424.9956
43.66875,42.40625,2127.8076,0.28709143,-0.00016374743,15.293701,95.25635,-21.33496,38.268787,92.779305,424.9956
43.66875,42.41875,2067.3135,0.37790665,0.00084818195,-1.8879395,-14.84668,-99.34253,40.267853,79.36939,395.08582
43.66875,42.43125,2010.4064,0.15864632,0.004108396,-40.400024,-118.65735,-162.9491,30.240702,71.19691,361.49146
43.66875,42.44375,2170.3748,0.3399429,-0.0008561367,14.391357,-23.41748,-7.0270996,42.54997,76.08548,429.30847
43.66875,42.45625,2273.15,0.36248937,0.0012120673,-6.0512695,41.345215,94.421875,26.457514,66.97761,376.61865
43.66875,42.46875,2210.5798,0.33701685,-0.0023335018,23.187012,30.122559,41.23706,40.18706,89.42874,423.2069
43.66875,42.48125,2085.618,0.51018125,0.0002012762,-5.626953,-19.026611,-66.92236,62.197266,86.97126,413.05188
43.66875,42.49375,2116.976,0.097411886,-0.0046982495,35.610107,49.18457,-2.3967285,35.580894,71.58561,400.58313
43.66875,42.50625,1956.3458,0.3668359,0.003445769,-44.200684,-86.857056,-118.223755,50.107384,68.117546,354.32874
43.66875,42.51875,2105.9595,0.15269959,-0.0029517766,22.307861,58.472168,70.234375,34.168697,73.839355,354.32874
43.66875,42.53125,2078.179,0.20305084,-0.0017862208,10.243408,4.946533,70.73035,41.80311,58.077534,298.12708
43.66875,42.54375,2081.4507,0.283475,-0.0012277238,6.0927734,-1.0634766,91.86279,33.667492,64.33506,330.31482
43.66875,42.55625,2043.1741,0.32049173,0.0034202903,-22.100586,-24.463623,64.1001,30.27375,70.671776,338.32397
43.66875,42.56875,2026.6124,0.4833592,0.0024967266,-17.932129,10.305298,60.401245,34.586845,66.88983,311.57825
